0,38947412,CC(=O)OCC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,CC1(C2CCC1(C(=O)C2(CCC(=O)O)O)C)C,0,48.5,6.642668008804321,1,"{(0, 1): (10, 11), (1, 2): (11, 12), (1, 3): (11, 13), (21, 22): (5, 15), (22, 23): (5, 6), (22, 28): (4, 5), (23, 25): (6, 7), (26, 27): (2, 3), (26, 30): (1, 2), (27, 28): (3, 4), (30, 31): (0, 1), (30, 35): (1, 16), (7, 43): (8, 14), (7, 8): (8, 9)}",C-[C:1](=[O:2])-[O:3]-[CH2:4]-[CH:5]1-[CH:6](-[OH:44])-[CH:7](-[OH:43])-[CH:8](-[OH:42])-[CH:9](-[O:11]-[CH:12]2-[CH:13](-[OH:41])-[CH:14](-[OH:40])-[CH:15](-[CH2:38]-[OH:39])-[O:16]-[CH:17]-2-[O:18]-[c:19]2:[cH:20]:[c:21](-[OH:37]):[c:22]3:[c:23](:[cH:24]:2):[o:25]:[c:26](-[c:30]2:[cH:31]:[cH:32]:[c:33](-[OH:36]):[cH:34]:[cH:35]:2):[cH:27]:[c:28]:3=[O:29])-[O:10]-1,C-[C:1]1(-[CH3:16])-[CH:2]2-[CH2:3]-[CH2:4]-[C:5]-1(-[CH3:15])-[C:6](=[O:7])-[C:8]-2(-[CH2:9]-[CH2:10]-[C:11](=[O:12])-[OH:13])-[OH:14]
15,80324994,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O,CC(=O)C(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,0,50.0,5.191587924957275,1,"{(19, 20): (16, 18), (19, 23): (16, 17), (26, 27): (7, 8), (27, 29): (8, 9), (31, 32): (12, 13), (31, 33): (12, 14), (34, 35): (0, 1), (35, 36): (1, 3), (35, 44): (1, 2), (36, 43): (3, 4), (37, 38): (19, 20), (38, 40): (20, 21), (4, 31): (11, 12), (40, 41): (21, 23), (8, 26): (6, 7)}",C-[CH:1]1-[CH2:2]-[CH2:3]-[C:4]2(-[C:31](=[O:32])-[O:33]-[CH:34]3-[CH:35](-[OH:44])-[CH:36](-[OH:43])-[CH:37](-[OH:42])-[CH:38](-[CH2:40]-[OH:41])-[O:39]-3)-[CH2:5]-[CH2:6]-[C:7]3(-[CH3:30])-[C:8](=[CH:9]-[CH2:10]-[CH:11]4-[C:12]-3(-[CH3:25])-[CH2:13]-[CH2:14]-[CH:15]3-[C:16]-4(-[CH3:24])-[CH2:17]-[CH2:18]-[CH:19](-[OH:23])-[C:20]-3(-[CH3:21])-[CH3:22])-[CH:26]-2-[C:27]-1(-[CH3:28])-[OH:29],C-[C:1](=[O:2])-[C:3](=[O:4])-[S:5]-[CH2:6]-[CH:7](-[C:8](=[O:9])-[NH:10]-[CH2:11]-[C:12](=[O:13])-[OH:14])-[NH:15]-[C:16](=[O:17])-[CH2:18]-[CH2:19]-[CH:20](-[C:21](=[O:22])-[OH:23])-[NH2:24]
16,38966257,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC)COP(=O)(O)OCC(COP(=O)(O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCCCCCCC)O,CC1C#CC2=CC(=[NH+]C3=C2COC(CCC1CCC(C)C)CC(CCC4=CC(=C(C=C4)O)OCC5=CC=CC6=CN3C=C56)O)N,0,-1.0,10.532902717590332,6,,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH2:8]-[CH2:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[CH2:15]-[CH2:16]-[CH2:17]-[CH2:18]-[CH2:19]-[CH2:20]-[CH2:21]-[CH2:22]-[CH2:23]-[C:24](=[O:25])-[O:26]-[CH:27](-[CH2:28]-[O:29]-[C:30](=[O:31])-[CH2:32]-[CH2:33]-[CH2:34]-[CH2:35]-[CH2:36]-[CH2:37]-[CH2:38]-[CH2:39]-[CH2:40]-[CH2:41]-[CH2:42]-[CH3:43])-[CH2:44]-[O:45]-[P:46](=[O:47])(-[OH:48])-[O:49]-[CH2:50]-[CH:51](-[CH2:52]-[O:53]-[P:54](=[O:55])(-[OH:56])-[O:57]-[CH2:58]-[CH:59](-[CH2:60]-[O:61]-[C:62](=[O:63])-[CH2:64]-[CH2:65]-[CH2:66]-[CH2:67]-[CH2:68]-[CH2:69]-[CH3:70])-[O:71]-[C:72](=[O:73])-[CH2:74]-[CH2:75]-[CH2:76]-[CH2:77]-[CH2:78]-[CH2:79]-[CH2:80]-[CH2:81]-[CH2:82]-[CH2:83]-[CH2:84]-[CH3:85])-[OH:86],C-[CH:1]1-[C:2]#[C:3]-[c:4]2:[cH:5]:[c:6](-[NH2:44]):[nH+:7]:[c:8]3:[c:9]:2-[CH2:10]-[O:11]-[CH:12](-[CH2:13]-[CH2:14]-[CH:15]-1-[CH2:16]-[CH2:17]-[CH:18](-[CH3:19])-[CH3:20])-[CH2:21]-[CH:22](-[OH:43])-[CH2:23]-[CH2:24]-[c:25]1:[cH:26]:[c:27](:[c:28](-[OH:31]):[cH:29]:[cH:30]:1)-[O:32]-[CH2:33]-[c:34]1:[cH:35]:[cH:36]:[cH:37]:[c:38]2:[cH:39]:[n:40]-3:[cH:41]:[c:42]:1:2
17,178473254,CCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCC(C)C,CC1C(C(C(C(O1)OC2CC3C(C(CC(O3)(CC(CC(C(CCC(=O)OC(CCCC=CC=CC=CC=C2)C(C)C)O)O)O)O)O)C(=O)O)O)N)O,0,-1.0,10.394144296646118,6,,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH2:8]-[CH2:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[CH2:15]-[CH2:16]-[CH2:17]-[CH2:18]-[CH2:19]-[C:20](=[O:21])-[O:22]-[CH:23](-[CH2:24]-[O:25]-[C:26](=[O:27])-[CH2:28]-[CH2:29]-[CH2:30]-[CH2:31]-[CH2:32]-[CH2:33]-[CH2:34]-[CH2:35]-[CH2:36]-[CH2:37]-[CH2:38]-[CH2:39]-[CH2:40]-[CH2:41]-[CH2:42]-[CH:43](-[CH3:44])-[CH3:45])-[CH2:46]-[O:47]-[C:48](=[O:49])-[CH2:50]-[CH2:51]-[CH2:52]-[CH2:53]-[CH2:54]-[CH2:55]-[CH2:56]-[CH2:57]-[CH:58](-[CH3:59])-[CH3:60],C-[CH:1]1-[CH:2](-[OH:51])-[CH:3](-[NH2:50])-[CH:4](-[OH:49])-[CH:5](-[O:7]-[CH:8]2-[CH2:9]-[CH:10]3-[CH:11](-[C:46](=[O:47])-[OH:48])-[CH:12](-[OH:45])-[CH2:13]-[C:14](-[OH:44])(-[O:15]-3)-[CH2:16]-[CH:17](-[OH:43])-[CH2:18]-[CH:19](-[OH:42])-[CH:20](-[OH:41])-[CH2:21]-[CH2:22]-[C:23](=[O:24])-[O:25]-[CH:26](-[CH:38](-[CH3:39])-[CH3:40])-[CH2:27]-[CH2:28]-[CH2:29]-[CH:30]=[CH:31]-[CH:32]=[CH:33]-[CH:34]=[CH:35]-[CH:36]=[CH:37]-2)-[O:6]-1
18,148287081,CC(=O)OCC1C(C(C(C(O1)OC2=C(C(=C3C(=C2)OC(=C(C3=O)O)C4=CC(=C(C=C4)O)O)O)O)O)O)O,CC1=CC2=C(C=C1)NC3=C2CCCC3NC(=O)N,0,39.5,0.48934221267700195,1,"{(1, 2): (15, 16), (12, 13): (8, 9), (12, 17): (9, 10), (13, 14): (8, 13), (14, 15): (12, 13), (15, 16): (11, 12), (16, 17): (10, 11), (19, 24): (0, 1), (24, 25): (1, 2), (24, 29): (1, 6), (25, 26): (2, 3), (26, 27): (3, 4), (27, 28): (4, 5), (28, 29): (5, 6)}",C-[C:1](=[O:2])-[O:3]-[CH2:4]-[CH:5]1-[CH:6](-[OH:36])-[CH:7](-[OH:35])-[CH:8](-[OH:34])-[CH:9](-[O:11]-[c:12]2:[c:13](-[OH:33]):[c:14](-[OH:32]):[c:15]3:[c:16](:[cH:17]:2):[o:18]:[c:19](-[c:24]2:[cH:25]:[c:26](-[OH:31]):[c:27](-[OH:30]):[cH:28]:[cH:29]:2):[c:20](-[OH:23]):[c:21]:3=[O:22])-[O:10]-1,C-[c:1]1:[cH:2]:[c:3]2:[c:4](:[cH:5]:[cH:6]:1):[nH:7]:[c:8]1:[c:9]:2-[CH2:10]-[CH2:11]-[CH2:12]-[CH:13]-1-[NH:14]-[C:15](=[O:16])-[NH2:17]
19,62459704,CC(C)CNC(=O)C=CC=CCCCCC1=CC2=C(C=C1)OCO2,CCCNC(=O)NS(=O)(=O)C1=CC=CC(=C1)C,0,22.0,0.18511962890625,1,"{(0, 1): (0, 1), (1, 3): (1, 2), (14, 15): (14, 16), (15, 16): (14, 15), (15, 20): (13, 14), (16, 17): (10, 15), (17, 18): (10, 11), (18, 19): (11, 12), (19, 20): (12, 13), (3, 4): (2, 3), (4, 5): (3, 4), (5, 6): (4, 5)}",C-[CH:1](-[CH3:2])-[CH2:3]-[NH:4]-[C:5](=[O:6])-[CH:7]=[CH:8]-[CH:9]=[CH:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[c:15]1:[cH:16]:[c:17]2:[c:18](:[cH:19]:[cH:20]:1)-[O:21]-[CH2:22]-[O:23]-2,C-[CH2:1]-[CH2:2]-[NH:3]-[C:4](=[O:5])-[NH:6]-[S:7](=[O:8])(=[O:9])-[c:10]1:[cH:11]:[cH:12]:[cH:13]:[c:14](-[CH3:16]):[cH:15]:1
20,163339529,CN1CCN(CC1)C(=O)CC2CCNCC2CC3=NOC(=C3)CN4CCN(CC4)C5=CC=CC=C5,CCC(C)CCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)COP(=O)(O)OCC(COP(=O)(O)OCC(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)CC)O,0,114.5,10.538517475128174,5,,C-[N:1]1-[CH2:2]-[CH2:3]-[N:4](-[C:7](=[O:8])-[CH2:9]-[CH:10]2-[CH2:11]-[CH2:12]-[NH:13]-[CH2:14]-[CH:15]-2-[CH2:16]-[c:17]2:[n:18]:[o:19]:[c:20](-[CH2:22]-[N:23]3-[CH2:24]-[CH2:25]-[N:26](-[c:29]4:[cH:30]:[cH:31]:[cH:32]:[cH:33]:[cH:34]:4)-[CH2:27]-[CH2:28]-3):[cH:21]:2)-[CH2:5]-[CH2:6]-1,C-[CH2:1]-[CH:2](-[CH3:3])-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH2:8]-[CH2:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[CH2:15]-[CH2:16]-[CH2:17]-[CH2:18]-[CH2:19]-[CH2:20]-[CH2:21]-[CH2:22]-[CH2:23]-[C:24](=[O:25])-[O:26]-[CH:27](-[CH2:28]-[O:29]-[C:30](=[O:31])-[CH2:32]-[CH2:33]-[CH2:34]-[CH2:35]-[CH2:36]-[CH2:37]-[CH2:38]-[CH2:39]-[CH2:40]-[CH2:41]-[CH2:42]-[CH2:43]-[CH2:44]-[CH2:45]-[CH2:46]-[CH2:47]-[CH2:48]-[CH2:49]-[CH2:50]-[CH2:51]-[CH:52](-[CH3:53])-[CH3:54])-[CH2:55]-[O:56]-[P:57](=[O:58])(-[OH:59])-[O:60]-[CH2:61]-[CH:62](-[CH2:63]-[O:64]-[P:65](=[O:66])(-[OH:67])-[O:68]-[CH2:69]-[CH:70](-[CH2:71]-[O:72]-[C:73](=[O:74])-[CH2:75]-[CH2:76]-[CH2:77]-[CH2:78]-[CH2:79]-[CH2:80]-[CH2:81]-[CH2:82]-[CH:83](-[CH3:84])-[CH3:85])-[O:86]-[C:87](=[O:88])-[CH2:89]-[CH2:90]-[CH2:91]-[CH2:92]-[CH2:93]-[CH2:94]-[CH2:95]-[CH2:96]-[CH2:97]-[CH2:98]-[CH2:99]-[CH2:100]-[CH:101](-[CH3:102])-[CH2:103]-[CH3:104])-[OH:105]
21,8640893,CCCC1COC(O1)(CN2C=NC=N2)C3=CC=C(C=C3)C(F)(F)F,CC=C(C)C(=O)OC1CC2=C(C=C3C(=C2O)C(=O)C=C(O3)CO)OC1(C)C4(CCCC4)CC5=C[NH+]=C(C=C5)N,0,42.0,0.624692440032959,1,"{(0, 1): (27, 28), (1, 2): (26, 27), (10, 11): (33, 34), (11, 12): (34, 35), (12, 13): (35, 38), (14, 15): (12, 13), (14, 19): (11, 12), (15, 16): (13, 14), (16, 17): (9, 14), (17, 18): (9, 10), (17, 20): (8, 9), (18, 19): (10, 11), (2, 3): (24, 26), (3, 4): (7, 24), (4, 5): (6, 7), (5, 6): (4, 6), (6, 7): (4, 5), (6, 8): (2, 4)}",C-[CH2:1]-[CH2:2]-[CH:3]1-[CH2:4]-[O:5]-[C:6](-[CH2:8]-[n:9]2:[cH:10]:[n:11]:[cH:12]:[n:13]:2)(-[c:14]2:[cH:15]:[cH:16]:[c:17](-[C:20](-[F:21])(-[F:22])-[F:23]):[cH:18]:[cH:19]:2)-[O:7]-1,C-[CH:1]=[C:2](-[CH3:3])-[C:4](=[O:5])-[O:6]-[CH:7]1-[CH2:8]-[c:9]2:[c:10](:[cH:11]:[c:12]3:[c:13](:[c:14]:2-[OH:15]):[c:16](=[O:17]):[cH:18]:[c:19](-[CH2:21]-[OH:22]):[o:20]:3)-[O:23]-[C:24]-1(-[CH3:25])-[C:26]1(-[CH2:31]-[c:32]2:[cH:33]:[nH+:34]:[c:35](-[NH2:38]):[cH:36]:[cH:37]:2)-[CH2:27]-[CH2:28]-[CH2:29]-[CH2:30]-1
22,100173774,CC1(C2CC(C3(C(C2(CC(=O)C1OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)C)CCC6C3(CC=C6)C)C)O)C,C1CC(CN(C1)C(=O)COC2=CC3=C(C=C2)C=CC(=O)O3)C(=O)O,0,47.5,10.23872971534729,5,,C-[C:1]1(-[CH3:46])-[CH:2]2-[CH2:3]-[CH:4](-[OH:45])-[C:5]3(-[CH3:44])-[CH:6](-[C:7]-2(-[CH3:35])-[CH2:8]-[C:9](=[O:10])-[CH:11]-1-[O:12]-[CH:13]1-[CH:14](-[O:23]-[CH:24]2-[CH:25](-[OH:34])-[CH:26](-[OH:33])-[CH:27](-[OH:32])-[CH:28](-[CH2:30]-[OH:31])-[O:29]-2)-[CH:15](-[OH:22])-[CH:16](-[OH:21])-[CH:17](-[CH2:19]-[OH:20])-[O:18]-1)-[CH2:36]-[CH2:37]-[CH:38]1-[C:39]-3(-[CH3:43])-[CH2:40]-[CH:41]=[CH:42]-1,C1-[CH2:1]-[CH:2](-[C:21](=[O:22])-[OH:23])-[CH2:3]-[N:4](-[C:6](=[O:7])-[CH2:8]-[O:9]-[c:10]2:[cH:11]:[c:12]3:[c:13](:[cH:14]:[cH:15]:2):[cH:16]:[cH:17]:[c:18](=[O:19]):[o:20]:3)-[CH2:5]-1
23,123487508,C1=CC=C(C=C1)C2C(C3=C(C=C(C=C3O2)O)C4C(OC5=C4C=C(C=C5)C=CC6=C7C(C(OC7=CC(=C6)O)C8=CC=C(C=C8)O)C9=CC(=CC(=C9)O)O)C1=CC=CC=C1)C1=CC(=CC(=C1)O)O,CC1CCC2(C(C3C(O2)CC4C3(C(=O)CC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)OC2C(C(C(C(O2)C)O)O)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)C)C)C)OC1,0,-1.0,10.724932670593262,6,,c1:[cH:1]:[cH:2]:[c:3](-[CH:6]2-[CH:7](-[c:58]3:[cH:59]:[c:60](-[OH:65]):[cH:61]:[c:62](-[OH:64]):[cH:63]:3)-[c:8]3:[c:9](-[CH:16]4-[CH:17](-[c:52]5:[cH:53]:[cH:54]:[cH:55]:[cH:56]:[cH:57]:5)-[O:18]-[c:19]5:[c:20]-4:[cH:21]:[c:22](-[CH:25]=[CH:26]-[c:27]4:[c:28]6:[c:32](:[cH:33]:[c:34](-[OH:36]):[cH:35]:4)-[O:31]-[CH:30](-[c:37]4:[cH:38]:[cH:39]:[c:40](-[OH:43]):[cH:41]:[cH:42]:4)-[CH:29]-6-[c:44]4:[cH:45]:[c:46](-[OH:51]):[cH:47]:[c:48](-[OH:50]):[cH:49]:4):[cH:23]:[cH:24]:5):[cH:10]:[c:11](-[OH:15]):[cH:12]:[c:13]:3-[O:14]-2):[cH:4]:[cH:5]:1,C-[CH:1]1-[CH2:2]-[CH2:3]-[C:4]2(-[CH:5](-[CH3:81])-[CH:6]3-[CH:7](-[O:8]-2)-[CH2:9]-[CH:10]2-[C:11]-3(-[CH3:80])-[C:12](=[O:13])-[CH2:14]-[CH:15]3-[CH:16]-2-[CH2:17]-[CH2:18]-[CH:19]2-[C:20]-3(-[CH3:79])-[CH2:21]-[CH:22](-[OH:78])-[CH:23](-[O:25]-[CH:26]3-[CH:27](-[OH:77])-[CH:28](-[OH:76])-[CH:29](-[O:34]-[CH:35]4-[CH:36](-[O:64]-[CH:65]5-[CH:66](-[OH:75])-[CH:67](-[OH:74])-[CH:68](-[OH:73])-[CH:69](-[CH2:71]-[OH:72])-[O:70]-5)-[CH:37](-[O:44]-[CH:45]5-[CH:46](-[OH:63])-[CH:47](-[OH:62])-[CH:48](-[O:51]-[CH:52]6-[CH:53](-[OH:61])-[CH:54](-[OH:60])-[CH:55](-[OH:59])-[CH:56](-[CH3:58])-[O:57]-6)-[CH2:49]-[O:50]-5)-[CH:38](-[OH:43])-[CH:39](-[CH2:41]-[OH:42])-[O:40]-4)-[CH:30](-[CH2:32]-[OH:33])-[O:31]-3)-[CH2:24]-2)-[O:82]-[CH2:83]-1
24,103699371,CC1CCC2(CCC3(C(=CC=C4C3(CCC5C4(CCC(C5(C)C(=O)O)O)C)C)C2C1C)C)C,C(C(=O)O)NS(=O)(=O)N,0,43.0,0.12000727653503418,1,"{(20, 22): (0, 1), (22, 23): (1, 2), (22, 24): (1, 3)}",C-[CH:1]1-[CH2:2]-[CH2:3]-[C:4]2(-[CH3:32])-[CH2:5]-[CH2:6]-[C:7]3(-[CH3:31])-[C:8](=[CH:9]-[CH:10]=[C:11]4-[C:12]-3(-[CH3:27])-[CH2:13]-[CH2:14]-[CH:15]3-[C:16]-4(-[CH3:26])-[CH2:17]-[CH2:18]-[CH:19](-[OH:25])-[C:20]-3(-[CH3:21])-[C:22](=[O:23])-[OH:24])-[CH:28]-2-[CH:29]-1-[CH3:30],C(-[C:1](=[O:2])-[OH:3])-[NH:4]-[S:5](=[O:6])(=[O:7])-[NH2:8]
25,62020432,CC(C)CCOC(=O)C1=CC=C(C=C1)[N+](=O)[O-],C1CCC(CC1)NCC(=O)NC2=C3CCCC3=NC4=C2CCCC4,0,26.0,0.38747549057006836,1,"{(0, 1): (11, 12), (1, 2): (12, 13), (1, 3): (12, 16), (10, 11): (18, 23), (11, 12): (18, 19), (11, 14): (17, 18), (12, 13): (19, 20), (3, 4): (15, 16), (6, 7): (8, 9), (8, 13): (20, 21), (8, 9): (21, 22), (9, 10): (22, 23)}",C-[CH:1](-[CH3:2])-[CH2:3]-[CH2:4]-[O:5]-[C:6](=[O:7])-[c:8]1:[cH:9]:[cH:10]:[c:11](-[N+:14](=[O:15])-[O-:16]):[cH:12]:[cH:13]:1,C1-[CH2:1]-[CH2:2]-[CH:3](-[NH:6]-[CH2:7]-[C:8](=[O:9])-[NH:10]-[c:11]2:[c:12]3:[c:16](:[n:17]:[c:18]4:[c:19]:2-[CH2:20]-[CH2:21]-[CH2:22]-[CH2:23]-4)-[CH2:15]-[CH2:14]-[CH2:13]-3)-[CH2:4]-[CH2:5]-1
26,118514655,COC1=C(C=C(C=C1)CN2C(=O)C=CC(=N2)NCCOC3=CC=CC=C3OC)C4=CC(=CC=C4)Cl,CC1=CC=C(C=C1)C=NN2C(=NNC2=S)C3=CC(=CC=C3)Cl,0,34.5,1.1851420402526855,1,"{(14, 15): (10, 11), (14, 16): (9, 10), (2, 3): (4, 5), (2, 7): (3, 4), (28, 29): (18, 19), (28, 33): (19, 20), (29, 30): (17, 18), (3, 4): (5, 6), (30, 31): (16, 17), (30, 34): (17, 21), (31, 32): (15, 16), (32, 33): (15, 20), (4, 5): (1, 6), (5, 6): (1, 2), (5, 8): (0, 1), (6, 7): (2, 3), (9, 10): (12, 13), (9, 15): (11, 12)}",C-[O:1]-[c:2]1:[c:3](-[c:28]2:[cH:29]:[c:30](-[Cl:34]):[cH:31]:[cH:32]:[cH:33]:2):[cH:4]:[c:5](-[CH2:8]-[n:9]2:[c:10](=[O:11]):[cH:12]:[cH:13]:[c:14](-[NH:16]-[CH2:17]-[CH2:18]-[O:19]-[c:20]3:[cH:21]:[cH:22]:[cH:23]:[cH:24]:[c:25]:3-[O:26]-[CH3:27]):[n:15]:2):[cH:6]:[cH:7]:1,C-[c:1]1:[cH:2]:[cH:3]:[c:4](-[CH:7]=[N:8]-[n:9]2:[c:10](-[c:15]3:[cH:16]:[c:17](-[Cl:21]):[cH:18]:[cH:19]:[cH:20]:3):[n:11]:[nH:12]:[c:13]:2=[S:14]):[cH:5]:[cH:6]:1
27,130359518,CCOC1=C(C=C2C3C=CC[N+]4(C3C5=C(C2=C1)C(=C(C=C5CC4)OC)OCC6C(CC7C6CC8=CC(=CC=C8)C9(CCCCC9)C1=CC=CC(=C1)CC1=CC(=CC=C1)C7)CC1=CC=C(C=C1)C12CCC(C1CCC1=CC=CC=C21)CC1=CC=CC=C1)C)O,CC(C)CN1C=NC=C1CO,0,124.5,0.3762340545654297,1,"{(11, 12): (3, 4), (11, 22): (4, 5), (12, 13): (1, 3), (13, 14): (0, 1), (13, 20): (1, 2), (2, 3): (9, 10), (3, 4): (8, 9), (4, 5): (7, 8)}",C-[CH2:1]-[O:2]-[c:3]1:[c:4](-[OH:87]):[cH:5]:[c:6]2:[c:15](:[cH:16]:1)-[c:14]1:[c:13]3:[c:20](:[cH:19]:[c:18](-[O:23]-[CH3:24]):[c:17]:1-[O:25]-[CH2:26]-[CH:27]1-[CH:28](-[CH2:59]-[c:60]4:[cH:61]:[cH:62]:[c:63](-[C:66]56-[CH2:67]-[CH2:68]-[CH:69](-[CH2:79]-[c:80]7:[cH:81]:[cH:82]:[cH:83]:[cH:84]:[cH:85]:7)-[CH:70]-5-[CH2:71]-[CH2:72]-[c:73]5:[cH:74]:[cH:75]:[cH:76]:[cH:77]:[c:78]:5-6):[cH:64]:[cH:65]:4)-[CH2:29]-[CH:30]4-[CH:31]-1-[CH2:32]-[c:33]1:[cH:34]:[c:35](:[cH:36]:[cH:37]:[cH:38]:1)-[C:39]1(-[CH2:40]-[CH2:41]-[CH2:42]-[CH2:43]-[CH2:44]-1)-[c:45]1:[cH:46]:[cH:47]:[cH:48]:[c:49](:[cH:50]:1)-[CH2:51]-[c:52]1:[cH:53]:[c:54](:[cH:55]:[cH:56]:[cH:57]:1)-[CH2:58]-4)-[CH2:21]-[CH2:22]-[N+:11]1(-[CH3:86])-[CH2:10]-[CH:9]=[CH:8]-[CH:7]-2-[CH:12]-1-3,C-[CH:1](-[CH3:2])-[CH2:3]-[n:4]1:[cH:5]:[n:6]:[cH:7]:[c:8]:1-[CH2:9]-[OH:10]
28,48214546,CN(CC=C)C(=O)CC1C(C(C(O1)CNC(=O)C2=CC=CC=C2)O)O,C1=CC(=C(C=C1C(=O)CC#N)Cl)Cl,0,23.0,0.18744635581970215,1,"{(11, 13): (8, 9), (13, 14): (9, 10), (15, 16): (6, 7), (15, 17): (5, 6), (17, 18): (0, 5), (17, 22): (4, 5), (18, 19): (0, 1), (19, 20): (1, 2), (20, 21): (2, 3), (21, 22): (3, 4)}",C-[N:1](-[CH2:2]-[CH:3]=[CH2:4])-[C:5](=[O:6])-[CH2:7]-[CH:8]1-[CH:9](-[OH:24])-[CH:10](-[OH:23])-[CH:11](-[CH2:13]-[NH:14]-[C:15](=[O:16])-[c:17]2:[cH:18]:[cH:19]:[cH:20]:[cH:21]:[cH:22]:2)-[O:12]-1,c1:[cH:1]:[c:2](-[Cl:12]):[c:3](-[Cl:11]):[cH:4]:[c:5]:1-[C:6](=[O:7])-[CH2:8]-[C:9]#[N:10]
29,199780387,C1=CC=C2C3=C4C(=CC2=C1)S(=O)(=O)C5=CC=CC(=C54)C=C3,CCCCCCCCC=CCCCCCCCC(=O)OCC(=O)C1CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C,0,51.5,10.283964157104492,5,,c1:[cH:1]:[cH:2]:[c:3]2:[c:4]3:[c:5]4:[c:6](:[cH:7]:[c:8]:2:[cH:9]:1)-[S:10](=[O:11])(=[O:12])-[c:13]1:[cH:14]:[cH:15]:[cH:16]:[c:17](:[c:18]:4:1):[cH:19]:[cH:20]:3,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH:8]=[CH:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[CH2:15]-[CH2:16]-[C:17](=[O:18])-[O:19]-[CH2:20]-[C:21](=[O:22])-[CH:23]1-[CH2:24]-[CH2:25]-[CH:26]2-[C:27]-1(-[CH3:43])-[CH2:28]-[CH:29](-[OH:42])-[CH:30]1-[CH:31]-2-[CH2:32]-[CH2:33]-[C:34]2=[CH:35]-[C:36](=[O:37])-[CH2:38]-[CH2:39]-[C:40]-1-2-[CH3:41]
